"player_id","name","week","team","number","position","dob"
"00-0032464","Kalif  Raymond",1,"DET","11","WR","08/08/1994"
"00-0032464","Kalif Raymond",2,"DET","11","WR","08/08/1994"
"00-0032466","George  Fant",1,"WAS","77","T","07/19/1992"
"00-0032466","George Fant",2,"HOU","76","T","07/19/1992"
"00-0032497","Reid  Ferguson",1,"BUF","69","LS","03/24/1994"
"00-0032497","Reid Ferguson",2,"BUF","69","LS","03/24/1994"
"00-0032521","Mike Hilton",2,"CIN","21","CB","03/09/1994"
"00-0032528","Justin Murray",2,"TEN","71","T","04/19/1993"
"00-0032543","Alex Erickson",2,"NYJ","13","WR","11/06/1992"
"00-0032569","Wil  Lutz",1,"DEN","3","K","07/07/1994"
"00-0032569","Wil Lutz",2,"DEN","3","K","07/07/1994"
"00-0032574","Michael Pierce",2,"BAL","58","NT","11/06/1992"
"00-0032580","Jonathan  Jones",1,"WAS","31","CB","09/20/1993"
"00-0032580","Jonathan Jones",2,"NE","31","CB","09/20/1993"
"00-0032655","Romeo Okwara",2,"DET","95","DE","06/17/1995"
"00-0032660","Brandin Bryant",2,"NYG","","DT","09/16/1993"
"00-0032667","Roy  Robertson-Harris",1,"NYG","95","DT","07/23/1993"
"00-0032667","Roy Robertson-Harris",2,"JAX","95","DT","07/23/1993"
"00-0032671","Morgan Fox",2,"LAC","91","DT","09/12/1994"
"00-0032677","Cory Littleton",2,"HOU","42","OLB","11/18/1993"
"00-0032688","Robby Anderson",2,"MIA","11","WR","05/09/1993"
"00-0032701","Jake  Brendel",1,"SF","64","C","09/10/1992"
"00-0032701","Jake Brendel",2,"SF","64","C","09/10/1992"
"00-0032726","Ka'imi  Fairbairn",1,"HOU","15","K","01/29/1994"
"00-0032726","Ka'imi Fairbairn",2,"HOU","7","K","01/29/1994"
"00-0032753","Luke  Rhodes",1,"IND","46","LS","12/02/1992"
"00-0032753","Luke Rhodes",2,"IND","46","LS","12/02/1992"
"00-0032759","Sheldon  Rankins",1,"HOU","90","DT","04/02/1994"
"00-0032759","Sheldon Rankins",2,"HOU","98","DT","04/02/1994"
"00-0032762","Chris  Jones",1,"KC","95","DT","07/03/1994"
"00-0032762","Chris Jones",2,"KC","95","DT","07/21/1989"
"00-0032763","Austin  Johnson",1,"JAX","99","DT","05/08/1994"
"00-0032763","Austin Johnson",2,"LAC","98","DT","06/16/1989"
"00-0032764","Derrick  Henry",1,"BAL","22","RB","01/04/1994"
"00-0032764","Derrick Henry",2,"TEN","22","RB","07/17/1994"
"00-0032765","Michael Thomas",2,"NO","13","WR","03/17/1989"
"00-0032768","Cody Whitehair",2,"CHI","65","G","07/11/1992"
"00-0032773","Nick Kwiatkoski",2,"PIT","44","ILB","05/26/1993"
"00-0032774","Deon Bush",2,"KC","26","SS","08/14/1993"
"00-0032775","Demarcus Robinson",2,"LAR","11","WR","09/21/1994"
"00-0032785","Halapoulivaati Vaitai",2,"DET","72","G","06/16/1993"
"00-0032790","DeAndre Houston-Carson",2,"HOU","36","FS","04/13/1993"
"00-0032791","Jakeem Grant",2,"CLE","17","WR","10/30/1992"
"00-0032792","Nate Sudfeld",2,"DET","","QB","10/07/1993"
"00-0032803","Jalen Mills",2,"NE","2","CB","04/06/1994"
"00-0032889","A'Shawn  Robinson",1,"CAR","94","DE","03/21/1995"
"00-0032889","A'Shawn Robinson",2,"NYG","94","DT","03/21/1995"
"00-0032890","James Bradberry",2,"PHI","24","CB","08/04/1993"
"00-0032891","Daryl Worley",2,"BAL","","FS","02/22/1995"
"00-0032918","C.J. Ham",2,"MIN","30","FB","07/22/1993"
"00-0032933","Antonio Hamilton",2,"ARI","33","CB","01/24/1993"
"00-0032939","Vonn Bell",2,"CAR","24","SS","12/12/1994"
"00-0032942","Kevon Seymour",2,"BAL","38","CB","11/30/1993"
"00-0032943","Riley  Dixon",1,"TB","9","P","08/24/1993"
"00-0032943","Riley Dixon",2,"DEN","9","P","08/24/1993"
"00-0032950","Carson  Wentz",1,"MIN","11","QB","12/30/1992"
"00-0032951","Laquon Treadwell",2,"BAL","18","WR","06/14/1995"
"00-0032954","Isaac  Seumalo",1,"PIT","73","G","10/29/1993"
"00-0032954","Isaac Seumalo",2,"PIT","56","G","10/29/1993"
"00-0032965","Ronnie  Stanley",1,"BAL","79","T","03/18/1994"
"00-0032965","Ronnie Stanley",2,"BAL","79","T","03/18/1994"
"00-0032971","Justin Simmons",2,"DEN","31","FS","11/19/1993"
"00-0032975","Jonathan Williams",2,"WAS","35","RB","02/02/1994"
"00-0033006","Jaydon Mickens",2,"NYG","19","WR","04/21/1994"
"00-0033009","Tyler Boyd",2,"CIN","83","WR","11/15/1994"
"00-0033010","Sheldon Day",2,"MIN","92","DT","07/01/1994"
"00-0033011","Connor McGovern",2,"NYJ","60","C","11/03/1997"
"00-0033038","Eric  Murray",1,"JAX","29","SS","01/07/1994"
"00-0033038","Eric Murray",2,"HOU","23","FS","01/07/1994"
"00-0033040","Tyreek  Hill",1,"MIA","10","WR","03/01/1994"
"00-0033040","Tyreek Hill",2,"MIA","10","WR","03/01/1994"
"00-0033045","Ezekiel Elliott",2,"NE","21","RB","07/22/1995"
"00-0033046","Jihad  Ward",1,"TEN","53","OLB","05/11/1994"
"00-0033046","Jihad Ward",2,"NYG","59","DE","03/11/1994"
"00-0033050","Xavien  Howard",1,"IND","4","CB","07/04/1993"
"00-0033050","Xavien Howard",2,"MIA","25","CB","07/04/1993"
"00-0033051","David  Onyemata",1,"ATL","90","DT","11/13/1992"
"00-0033051","David Onyemata",2,"ATL","","DT","11/13/1992"
"00-0033055","Jalen  Ramsey",1,"PIT","5","CB","10/24/1994"
"00-0033055","Jalen Ramsey",2,"MIA","5","CB","10/24/1994"
"00-0033057","Jack  Conklin",1,"CLE","78","T","08/17/1994"
"00-0033057","Jack Conklin",2,"CLE","78","T","08/17/1994"
"00-0033063","Zach  Wood",1,"NO","49","LS","01/10/1993"
"00-0033063","Zach Wood",2,"NO","49","LS","01/10/1993"
"00-0033064","Adam  Gotsis",1,"TB","97","DT","09/23/1992"
"00-0033064","Adam Gotsis",2,"JAX","96","DE","09/23/1992"
"00-0033065","Le'Raven Clark",2,"PIT","74","T","04/22/1993"
"00-0033066","Andrew  Billings",1,"CHI","97","DT","06/03/1995"
"00-0033066","Andrew Billings",2,"CHI","","DT","03/06/1995"
"00-0033072","Leonard  Floyd",1,"ATL","56","DE","09/08/1992"
"00-0033072","Leonard Floyd",2,"BUF","54","DE","09/08/1992"
"00-0033073","Emmanuel  Ogbah",1,"JAX","90","DE","11/06/1993"
"00-0033073","Emmanuel Ogbah",2,"MIA","91","DE","11/06/1993"
"00-0033077","Dak  Prescott",1,"DAL","4","QB","07/29/1993"
"00-0033077","Dak Prescott",2,"DAL","4","QB","07/29/1993"
"00-0033082","Lucas  Patrick",1,"CIN","62","G","07/30/1993"
"00-0033082","Lucas Patrick",2,"CHI","62","C","07/30/1993"
"00-0033084","Kendall Fuller",2,"WAS","29","CB","02/13/1995"
"00-0033090","Hunter  Henry",1,"NE","85","TE","12/07/1994"
"00-0033090","Hunter Henry",2,"NE","85","TE","12/07/1994"
"00-0033093","Jonathan  Bullard",1,"NO","98","DE","10/22/1993"
"00-0033093","Jonathan Bullard",2,"MIN","99","DE","10/22/1993"
"00-0033096","Shaq Lawson",2,"BUF","","DE","06/17/1994"
"00-0033103","Artie Burns",2,"SEA","25","CB","05/01/1995"
"00-0033106","Jared  Goff",1,"DET","16","QB","10/14/1994"
"00-0033106","Jared Goff",2,"DET","16","QB","10/14/1994"
"00-0033109","Javon  Hargrave",1,"MIN","97","NT","02/07/1993"
"00-0033109","Javon Hargrave",2,"SF","97","DT","02/07/1993"
"00-0033110","Tyler  Higbee",1,"LAR","89","TE","01/01/1993"
"00-0033110","Tyler Higbee",2,"LAR","89","TE","01/01/1993"
"00-0033119","Jacoby  Brissett",1,"ARI","7","QB","12/11/1992"
"00-0033119","Jacoby Brissett",2,"WAS","14","QB","12/11/1992"
"00-0033120","Kenny  Clark",1,"DAL","95","DT","10/04/1995"
"00-0033120","Kenny Clark",2,"GB","97","DE","05/14/1978"
"00-0033123","Yannick Ngakoue",2,"CHI","91","DE","03/31/1995"
"00-0033131","Maliek  Collins",1,"CLE","96","DT","04/08/1995"
"00-0033131","Maliek Collins",2,"HOU","97","DT","04/08/1995"
"00-0033132","Kevin  Byard",1,"CHI","31","FS","08/17/1993"
"00-0033132","Kevin Byard",2,"TEN","31","FS","08/17/1993"
"00-0033156","Joey  Bosa",1,"BUF","97","DE","07/11/1995"
"00-0033156","Joey Bosa",2,"LAC","97","DE","07/11/1995"
"00-0033196","Zach Triner",2,"TB","97","LS","01/30/1991"
"00-0033199","Taybor Pepper",2,"SF","46","LS","05/28/1994"
"00-0033217","Mo  Alie-Cox",1,"IND","81","TE","09/19/1993"
"00-0033217","Mo Alie-Cox",2,"IND","81","TE","09/19/1993"
"00-0033221","Daniel  Brunskill",1,"MIA","64","C","01/27/1994"
"00-0033221","Daniel Brunskill",2,"TEN","60","C","01/27/1994"
"00-0033246","Johnny  Mundt",1,"JAX","86","TE","11/23/1994"
"00-0033246","Johnny Mundt",2,"MIN","82","TE","11/23/1994"
"00-0033251","Zach Pascal",2,"ARI","14","WR","12/18/1994"
"00-0033260","Thomas  Hennessy",1,"NYJ","42","LS","06/11/1994"
"00-0033260","Thomas Hennessy",2,"NYJ","42","LS","06/11/1994"
"00-0033269","Rigoberto  Sanchez",1,"IND","8","P","09/08/1994"
"00-0033269","Rigoberto Sanchez",2,"IND","8","P","09/08/1994"
"00-0033275","Phillip Walker",2,"CHI","6","QB","02/26/1995"
"00-0033280","Christian  McCaffrey",1,"SF","23","RB","06/07/1996"
"00-0033280","Christian McCaffrey",2,"SF","22","RB","06/07/1996"
"00-0033281","Marlon  Humphrey",1,"BAL","44","CB","07/08/1996"
"00-0033281","Marlon Humphrey",2,"BAL","44","CB","07/08/1996"
"00-0033282","Curtis Samuel",2,"WAS","10","WR","08/11/1996"
"00-0033283","Tyus Bowser",2,"BAL","54","OLB","05/23/1995"
"00-0033284","Taylor  Moton",1,"CAR","72","T","08/14/1994"
"00-0033284","Taylor Moton",2,"CAR","72","T","08/18/1994"
"00-0033288","George  Kittle",1,"SF","85","TE","10/09/1993"
"00-0033288","George Kittle",2,"SF","85","TE","10/09/1993"
"00-0033290","Jermaine  Eluemunor",1,"NYG","72","T","12/13/1994"
"00-0033290","Jermaine Eluemunor",2,"LV","72","T","12/13/1994"
"00-0033292","Trent Taylor",2,"CHI","","WR","04/30/1994"
"00-0033293","Aaron  Jones",1,"MIN","33","RB","12/02/1994"
"00-0033293","Aaron Jones",2,"GB","33","RB","12/02/1994"
"00-0033294","Chuck  Clark",1,"PIT","21","SS","04/19/1995"
"00-0033296","Alex Armah",2,"WAS","","RB","05/17/1994"
"00-0033297","D.J.  Jones",1,"DEN","93","NT","01/19/1995"
"00-0033297","D.J. Jones",2,"DEN","93","NT","01/19/1995"
"00-0033300","Conor McDermott",2,"NE","69","T","10/19/1992"
"00-0033302","Adrian Colbert",2,"CHI","","FS","10/06/1993"
"00-0033303","Harrison  Butker",1,"KC","7","K","07/14/1995"
"00-0033303","Harrison Butker",2,"KC","7","K","07/14/1995"
"00-0033307","Kendrick Bourne",2,"NE","84","WR","08/04/1995"
"00-0033308","Matt Breida",2,"NYG","22","RB","02/28/1995"
"00-0033319","Nick  Mullens",1,"JAX","14","QB","03/21/1995"
"00-0033319","Nick Mullens",2,"MIN","9","QB","03/21/1995"
"00-0033324","Tashawn Bower",2,"NYG","73","DE","02/18/1995"
"00-0033326","Aviante Collins",2,"CHI","","T","04/21/1993"
"00-0033336","Eric  Wilson",1,"MIN","55","ILB","09/26/1994"
"00-0033336","Eric Wilson",2,"GB","59","ILB","09/26/1994"
"00-0033347","Josh Tupou",2,"CIN","68","NT","05/02/1994"
"00-0033357","Taysom Hill",2,"NO","7","QB","08/23/1990"
"00-0033359","Adam Pankey",2,"NYJ","","G","02/02/1994"
"00-0033375","Tim  Patrick",1,"JAX","17","WR","11/23/1993"
"00-0033375","Tim Patrick",2,"DEN","81","WR","11/23/1993"
"00-0033376","Patrick Ricard",2,"BAL","42","FB","05/27/1994"
"00-0033381","Adam  Butler",1,"LV","69","DT","04/12/1994"
"00-0033381","Adam Butler",2,"LV","70","DT","04/12/1994"
"00-0033393","Kenny  Moore II",1,"IND","23","CB","08/23/1995"
"00-0033393","Kenny Moore",2,"IND","23","CB","02/19/1985"
"00-0033400","Matt Haack",2,"ARI","3","P","07/25/1994"
"00-0033430","Greg Mabin",2,"CAR","30","CB","06/25/1994"
"00-0033435","Breon Borders",2,"ATL","","CB","07/22/1995"
"00-0033439","Pharaoh Brown",2,"NE","85","TE","05/04/1994"
"00-0033445","Nicholas Morrow",2,"PHI","50","OLB","07/10/1995"
"00-0033455","Anthony Firkser",2,"NE","86","TE","02/19/1995"
"00-0033463","Carl Lawson",2,"NYJ","58","DE","06/29/1995"
"00-0033466","Isaiah McKenzie",2,"IND","19","WR","04/09/1995"
"00-0033471","Isaiah Ford",2,"CHI","87","WR","02/09/1996"
"00-0033481","Marcus Kemp",2,"WAS","85","WR","08/14/1995"
"00-0033503","Arthur Maulet",2,"BAL","35","CB","07/13/1993"
"00-0033505","Cameron Tom",2,"PHI","","C","06/21/1995"
"00-0033512","Damontae  Kazee",1,"CLE","23","FS","06/05/1993"
"00-0033512","Damontae Kazee",2,"PIT","18","SS","06/05/1993"
"00-0033523","Jonathan  Allen",1,"MIN","93","DE","01/16/1995"
"00-0033523","Jonathan Allen",2,"WAS","93","DT","01/16/1995"
"00-0033526","Samaje  Perine",1,"CIN","34","RB","09/16/1995"
"00-0033526","Samaje Perine",2,"DEN","34","RB","09/16/1995"
"00-0033536","Mike Williams",2,"LAC","81","WR","01/11/1980"
"00-0033537","Deshaun Watson",2,"CLE","4","QB","09/14/1995"
"00-0033538","Garett  Bolles",1,"DEN","72","T","05/27/1992"
"00-0033538","Garett Bolles",2,"DEN","72","T","05/27/1992"
"00-0033543","Sidney Jones",2,"CIN","23","CB","05/21/1996"
"00-0033546","Dalvin  Tomlinson",1,"ARI","94","DT","02/18/1994"
"00-0033546","Dalvin Tomlinson",2,"CLE","94","DT","02/28/1994"
"00-0033547","Zach  Cunningham",1,"DET","52","MLB","12/02/1994"
"00-0033547","Zach Cunningham",2,"PHI","41","ILB","12/12/1994"
"00-0033548","Chidobe  Awuzie",1,"BAL","3","CB","05/24/1995"
"00-0033548","Chidobe Awuzie",2,"CIN","22","CB","05/24/1995"
"00-0033549","Duke Riley",2,"MIA","45","ILB","08/09/1994"
"00-0033551","Rasul  Douglas",1,"MIA","26","CB","08/29/1994"
"00-0033551","Rasul Douglas",2,"GB","29","CB","08/29/1995"
"00-0033553","James  Conner",1,"ARI","6","RB","05/05/1995"
"00-0033553","James Conner",2,"ARI","6","RB","05/05/1995"
"00-0033555","Mack  Hollins",1,"NE","13","WR","09/16/1993"
"00-0033555","Mack Hollins",2,"ATL","86","WR","09/16/1993"
"00-0033557","Jalen Reeves-Maybin",2,"DET","44","OLB","01/31/1995"
"00-0033563","Carlos  Watkins",1,"TEN","96","DE","12/05/1993"
"00-0033563","Carlos Watkins",2,"ARI","91","DE","12/05/1993"
"00-0033566","Desmond King",2,"PIT","25","CB","12/14/1994"
"00-0033568","Nate Hairston",2,"ARI","27","CB","06/30/1994"
"00-0033569","Roderick Johnson",2,"PHI","","T","11/28/1995"
"00-0033570","Anthony Walker Jr.",2,"CLE","4","MLB","08/08/1995"
"00-0033571","Matt  Milano",1,"BUF","58","OLB","07/28/1994"
"00-0033571","Matt Milano",2,"BUF","58","MLB","07/28/1994"
"00-0033572","Jamal  Agnew",1,"ATL","14","WR","04/03/1995"
"00-0033572","Jamal Agnew",2,"JAX","39","WR","04/03/1995"
"00-0033576","Eric  Saubert",1,"SEA","81","TE","05/09/1994"
"00-0033576","Eric Saubert",2,"MIA","82","TE","05/01/1994"
"00-0033579","Xavier  Woods",1,"TEN","25","FS","07/26/1995"
"00-0033579","Xavier Woods",2,"CAR","23","FS","07/26/1995"
"00-0033582","Jeremiah Ledbetter",2,"JAX","","DE","06/02/1994"
"00-0033588","Isaac Rochell",2,"LV","91","DE","04/22/1995"
"00-0033589","David  Moore",1,"CAR","83","WR","01/15/1995"
"00-0033589","David Moore",2,"TB","","WR","01/15/1995"
"00-0033591","Noah  Brown",1,"WAS","85","WR","01/06/1996"
"00-0033591","Noah Brown",2,"HOU","85","WR","07/19/1997"
"00-0033592","Kyle Fuller",2,"DEN","61","G","03/04/1994"
"00-0033595","Pat  O'Connor",1,"DET","95","DE","11/01/1993"
"00-0033595","Pat O'Connor",2,"TB","79","DE","11/01/1993"
"00-0033598","Eli Ankou",2,"BUF","","DT","06/08/1994"
"00-0033662","Cooper  Rush",1,"BAL","15","QB","11/21/1993"
"00-0033662","Cooper Rush",2,"DAL","10","QB","11/21/1993"
"00-0033676","Elijah  Wilkinson",1,"ATL","71","G","02/10/1995"
"00-0033676","Elijah Wilkinson",2,"ARI","70","G","02/10/1995"
"00-0033681","Keelan Cole",2,"LV","88","WR","04/20/1993"
"00-0033697","Michael Davis",2,"LAC","43","CB","01/06/1995"
"00-0033699","Austin  Ekeler",1,"WAS","30","RB","05/17/1995"
"00-0033699","Austin Ekeler",2,"LAC","30","RB","05/17/1995"
"00-0033702","Younghoe  Koo",1,"ATL","6","K","08/03/1994"
"00-0033702","Younghoe Koo",2,"ATL","7","K","08/03/1994"
"00-0033716","Calvin Munson",2,"NE","50","ILB","12/27/1994"
"00-0033720","Colin Thompson",2,"MIN","","TE","12/15/1993"
"00-0033725","Corey Clement",2,"ARI","32","RB","11/02/1994"
"00-0033729","Cameron Johnston",2,"HOU","11","P","02/24/1992"
"00-0033733","Greg Ward Jr.",2,"PHI","84","WR","07/12/1995"
"00-0033740","Jordan Roos",2,"TEN","","G","07/06/1993"
"00-0033746","Alex Barrett",2,"SF","","DE","03/06/1994"
"00-0033752","Storm Norton",2,"NO","74","T","05/16/1994"
"00-0033757","Robert  Tonyan",1,"KC","85","TE","04/30/1994"
"00-0033757","Robert Tonyan Jr.",2,"CHI","85","TE","04/30/1994"
"00-0033765","Dylan Cole",2,"CHI","53","ILB","05/19/1994"
"00-0033770","Justin Hardee",2,"NYJ","34","CB","02/07/1994"
"00-0033782","DeMarcus Walker",2,"CHI","44","DE","09/30/1994"
"00-0033783","Ahkello  Witherspoon",1,"LAR","4","CB","03/21/1995"
"00-0033783","Ahkello Witherspoon",2,"LAR","25","CB","03/21/1995"
"00-0033784","Eddie Jackson",2,"CHI","4","FS","12/10/1992"
"00-0033787","Jake  Elliott",1,"PHI","4","K","01/21/1995"
"00-0033787","Jake Elliott",2,"PHI","4","K","01/21/1995"
"00-0033792","Rudy Ford",2,"GB","5","FS","11/01/1994"
"00-0033793","Corey  Levin",1,"TEN","62","C","08/12/1994"
"00-0033793","Corey Levin",2,"TEN","61","C","08/12/1994"
"00-0033798","Mason Schreck",2,"HOU","","TE","11/04/1993"
"00-0033831","Andrew  Wylie",1,"WAS","71","T","08/19/1994"
"00-0033831","Andrew Wylie",2,"WAS","77","T","08/19/1994"
"00-0033854","Dare  Ogunbowale",1,"HOU","33","RB","05/04/1994"
"00-0033854","Dare Ogunbowale",2,"HOU","33","RB","05/04/1994"
"00-0033857","JuJu  Smith-Schuster",1,"KC","9","WR","11/22/1996"
"00-0033857","Juju Smith-Schuster",2,"NE","19","WR","11/22/1996"
"00-0033858","Jonnu  Smith",1,"PIT","81","TE","08/22/1995"
"00-0033858","Jonnu Smith",2,"ATL","81","TE","02/22/1995"
"00-0033860","Davon  Godchaux",1,"NO","92","NT","11/11/1994"
"00-0033860","Davon Godchaux",2,"NE","92","NT","11/11/1994"
"00-0033862","Zane Gonzalez",2,"SF","5","K","05/07/1995"
"00-0033868","Myles  Garrett",1,"CLE","95","DE","12/29/1995"
"00-0033868","Myles Garrett",2,"CLE","95","DE","12/29/1995"
"00-0033869","Mitchell  Trubisky",1,"BUF","11","QB","08/20/1994"
"00-0033869","Mitchell Trubisky",2,"PIT","10","QB","08/20/1994"
"00-0033870","Solomon  Thomas",1,"DAL","90","DT","08/26/1995"
"00-0033870","Solomon Thomas",2,"NYJ","92","DT","12/20/1995"
"00-0033871","Corey Davis",2,"NYJ","84","WR","01/11/1995"
"00-0033872","Jamal  Adams",1,"LV","33","OLB","10/17/1995"
"00-0033872","Jamal Adams",2,"SEA","33","SS","10/17/1995"
"00-0033873","Patrick  Mahomes",1,"KC","15","QB","09/17/1995"
"00-0033873","Patrick Mahomes",2,"KC","15","QB","09/17/1995"
"00-0033874","Marshon  Lattimore",1,"WAS","2","CB","05/20/1996"
"00-0033874","Marshon Lattimore",2,"NO","23","CB","05/19/1996"
"00-0033875","Haason  Reddick",1,"TB","5","OLB","09/22/1994"
"00-0033875","Haason Reddick",2,"PHI","43","OLB","09/22/1994"
"00-0033876","Derek  Barnett",1,"HOU","95","DE","06/25/1996"
"00-0033876","Derek Barnett",2,"PHI","96","DE","06/25/1996"
"00-0033877","Malik  Hooker",1,"DAL","28","SS","04/02/1996"
"00-0033877","Malik Hooker",2,"DAL","28","FS","04/01/1996"
"00-0033878","Adoree'  Jackson",1,"PHI","8","CB","09/18/1995"
"00-0033878","Adoree' Jackson",2,"NYG","22","CB","09/18/1995"
"00-0033879","O.J. Howard",2,"LV","80","TE","11/19/1994"
"00-0033880","Charles Harris",2,"DET","53","DE","03/06/1995"
"00-0033881","Evan  Engram",1,"DEN","1","TE","09/02/1994"
"00-0033881","Evan Engram",2,"JAX","88","TE","09/02/1994"
"00-0033883","Jabrill Peppers",2,"NE","21","SS","10/04/1995"
"00-0033884","Tre'Davious White",2,"BUF","27","CB","01/16/1995"
"00-0033885","David  Njoku",1,"CLE","85","TE","07/10/1996"
"00-0033885","David Njoku",2,"CLE","85","TE","07/10/1996"
"00-0033886","T.J.  Watt",1,"PIT","90","OLB","10/11/1994"
"00-0033886","T.J. Watt",2,"PIT","90","OLB","11/11/1994"
"00-0033888","Ryan Ramczyk",2,"NO","71","T","04/22/1994"
"00-0033889","Cam  Robinson",1,"HOU","74","T","10/09/1995"
"00-0033889","Cam Robinson",2,"JAX","74","T","10/09/1995"
"00-0033890","Budda  Baker",1,"ARI","3","SS","01/10/1996"
"00-0033890","Budda Baker",2,"ARI","3","SS","01/10/1996"
"00-0033891","Zay  Jones",1,"ARI","17","WR","03/30/1995"
"00-0033891","Zay Jones",2,"JAX","7","WR","03/30/1995"
"00-0033892","Marcus Maye",2,"NO","20","FS","03/09/1993"
"00-0033893","Dalvin Cook",2,"NYJ","33","RB","08/10/1995"
"00-0033894","Marcus Williams",2,"BAL","43","FS","12/12/1977"
"00-0033895","Gerald Everett",2,"LAC","81","TE","06/25/1994"
"00-0033897","Joe Mixon",2,"CIN","28","RB","07/24/1996"
"00-0033898","Justin Evans",2,"PHI","","FS","08/26/1995"
"00-0033901","Ethan  Pocic",1,"CLE","55","C","08/05/1995"
"00-0033901","Ethan Pocic",2,"CLE","77","C","08/05/1995"
"00-0033902","Tanoh  Kpassagnon",1,"CHI","69","DE","06/14/1994"
"00-0033902","Tanoh Kpassagnon",2,"NO","90","DE","06/14/1994"
"00-0033904","Dion  Dawkins",1,"BUF","73","T","04/26/1994"
"00-0033904","Dion Dawkins",2,"BUF","73","T","04/26/1994"
"00-0033905","Larry Ogunjobi",2,"PIT","65","DT","06/03/1994"
"00-0033906","Alvin  Kamara",1,"NO","41","RB","07/25/1995"
"00-0033906","Alvin Kamara",2,"NO","41","RB","07/25/1995"
"00-0033907","Dawuane  Smoot",1,"JAX","98","DE","03/02/1995"
"00-0033907","Dawuane Smoot",2,"JAX","91","DE","03/02/1995"
"00-0033908","Cooper  Kupp",1,"SEA","10","WR","06/15/1993"
"00-0033908","Cooper Kupp",2,"LAR","10","WR","06/15/1993"
"00-0033909","Pat Elflein",2,"ARI","60","C","07/06/1994"
"00-0033910","Dan Feeney",2,"CHI","67","C","05/29/1994"
"00-0033912","Jordan Willis",2,"LV","94","DE","05/02/1995"
"00-0033914","Alex  Anzalone",1,"DET","34","OLB","09/22/1994"
"00-0033914","Alex Anzalone",2,"DET","34","ILB","09/22/1994"
"00-0033917","Tarell Basham",2,"CIN","93","DE","03/18/1994"
"00-0033918","Fabian Moreau",2,"DEN","22","CB","04/09/1994"
"00-0033920","Derek Rivers",2,"HOU","95","DE","05/09/1994"
"00-0033921","Chris Godwin",2,"TB","14","WR","02/27/1996"
"00-0033923","Kareem  Hunt",1,"KC","29","RB","08/06/1995"
"00-0033925","D'Onta Foreman",2,"CHI","7","RB","04/24/1996"
"00-0033926","Shaquill  Griffin",1,"SEA","24","CB","07/20/1995"
"00-0033926","Shaquill Griffin",2,"HOU","26","CB","07/20/1995"
"00-0033927","John Johnson",2,"LAR","43","SS","12/19/1995"
"00-0033928","Jourdan  Lewis",1,"JAX","2","CB","08/31/1995"
"00-0033928","Jourdan Lewis",2,"DAL","26","CB","08/31/1995"
"00-0033929","Montravius Adams",2,"PIT","57","NT","07/24/1995"
"00-0033930","Cameron Sutton",2,"DET","20","CB","02/27/1995"
"00-0033935","Trey  Hendrickson",1,"CIN","91","DE","12/05/1994"
"00-0033935","Trey Hendrickson",2,"CIN","91","DE","12/05/1994"
"00-0033936","C.J. Beathard",2,"JAX","3","QB","11/16/1993"
"00-0033940","Jaleel Johnson",2,"TEN","93","DT","07/12/1994"
"00-0033941","Rayshawn  Jenkins",1,"CLE","5","SS","01/25/1994"
